Person_ID,Name,Age,Gender,Marital_Status,Num_of_Children,Family_Support_Score,Living_With_Family,Education_Level,Job_Role,Experience_Years,Monthly_Salary,Monthly_Expenses,Savings_Per_Month,Has_Loans,Monthly_EMI,UPI_Transactions_Per_Month,UPI_Total_Amount_Per_Month,UPI_Received_Amount_Per_Month,UPI_Transfer_Purpose_Major,Financial_Stress_Score,Job_Satisfaction_Score,Work_Life_Balance_Score,Physical_Health_Score,Mental_Health_Score,Sleep_Hours_Per_Day,Exercise_Per_Week,Stress_Level,Friends_Support_Score,Social_Activity_Frequency,Is_Happy,Happiness_Score
13235,Person_934,53,Female,Widowed,3,4,Yes,Bachelor,Engineer,22,45601,82605,20566,Yes,15514,85,86157,17229,Rent,8,8,2,9,3,5,0,4,1,Medium,Yes,3
13236,Person_935,68,Male,Divorced,2,10,Yes,Master,Engineer,8,61760,53455,23357,Yes,26189,36,179893,27385,Travel,5,3,9,4,9,7,5,7,4,Medium,Yes,3
13237,Person_936,33,Other,Single,1,5,No,Master,Manager,1,90658,47933,437,No,25677,83,28365,42176,Food,8,4,3,1,9,4,3,6,3,Low,No,6
13238,Person_937,45,Female,Single,0,5,No,Bachelor,Sales,30,96144,45387,10780,Yes,15531,47,13189,94825,Food,6,2,8,10,9,7,3,7,4,Medium,Yes,3
13239,Person_938,64,Female,Widowed,1,6,Yes,Master,Manager,1,35464,85043,29717,Yes,16672,117,7248,3260,Bills,2,2,2,3,4,5,3,1,1,High,Yes,7
13240,Person_939,46,Male,Single,3,10,No,Master,Engineer,31,98547,765,17216,No,22048,181,4369,97555,Shopping,4,4,3,6,7,6,4,8,2,Medium,Yes,8
13241,Person_940,28,Male,Married,2,10,No,High School,Artist,17,62682,24147,8988,No,7979,47,194835,3145,Travel,9,6,1,8,8,9,4,7,9,Medium,No,3
13242,Person_941,45,Female,Married,2,6,No,Master,Artist,12,27238,17295,25135,No,20243,111,139122,97289,Food,4,5,6,10,5,8,0,4,7,Low,No,9
13243,Person_942,66,Other,Single,2,8,No,Master,Teacher,4,14439,71040,28164,Yes,3060,109,28605,7802,Shopping,5,1,7,2,1,4,6,1,6,High,No,1
13244,Person_943,41,Male,Married,3,8,Yes,Master,Doctor,9,84304,369,8953,No,27502,5,49616,2263,Shopping,5,10,4,8,9,8,4,8,2,Medium,Yes,3
13245,Person_944,66,Male,Single,4,9,No,Master,Teacher,24,67818,56926,5794,Yes,13731,161,185551,26913,Bills,10,1,1,1,6,10,6,10,1,High,Yes,3
13246,Person_945,49,Male,Single,4,8,Yes,Bachelor,Teacher,33,82896,19802,3574,Yes,12294,190,103719,57788,Shopping,8,6,3,2,3,8,6,7,2,High,No,7
13247,Person_946,62,Female,Single,1,2,Yes,PhD,Doctor,36,53025,32540,20169,Yes,17567,77,171955,8155,Shopping,6,3,9,8,3,8,4,8,7,Medium,Yes,5
13248,Person_947,67,Female,Widowed,4,10,No,High School,Sales,29,88084,46305,27090,Yes,20719,175,33055,922,Rent,10,3,5,7,10,8,2,10,2,Low,No,4
13249,Person_948,36,Female,Single,4,1,No,Master,Engineer,6,68946,47181,21604,Yes,14274,22,199803,72231,Bills,7,7,6,5,1,5,4,1,3,High,No,2
13250,Person_949,45,Female,Widowed,2,10,No,Master,Artist,5,80917,16110,24134,No,17830,125,116680,20672,Bills,6,1,4,10,8,8,1,5,8,Medium,No,7
13251,Person_950,55,Other,Single,2,2,Yes,Bachelor,Teacher,2,57388,7944,16301,Yes,16348,83,7450,38526,Travel,5,1,1,2,2,9,1,9,7,High,No,3
13252,Person_951,20,Other,Single,1,2,No,PhD,Doctor,12,37320,79477,23202,No,23063,12,133997,45344,Shopping,5,10,5,9,1,8,6,5,9,High,Yes,7
13253,Person_952,27,Female,Single,0,3,No,Master,Manager,2,83693,42034,684,Yes,26325,46,50272,19014,Travel,3,3,5,5,7,5,1,10,4,High,Yes,10
13254,Person_953,68,Other,Married,1,10,No,Bachelor,Teacher,25,68837,15868,29836,Yes,22597,43,5310,73352,Food,7,8,5,8,9,7,0,3,7,Medium,Yes,7
13255,Person_954,54,Male,Widowed,1,7,No,High School,Artist,23,35266,78102,4233,No,1903,104,31817,91279,Shopping,10,1,6,4,6,5,3,9,1,High,No,2
13256,Person_955,34,Male,Widowed,3,2,No,High School,Engineer,5,76438,10452,16961,Yes,14551,159,175600,40324,Food,5,10,2,9,8,10,2,9,2,High,Yes,7
13257,Person_956,66,Male,Single,3,1,Yes,Master,Teacher,11,99872,46945,12997,Yes,27751,153,186851,94075,Rent,7,4,1,10,8,10,0,4,7,Low,No,6
13258,Person_957,41,Female,Single,1,6,No,Master,Teacher,35,38899,77952,8007,No,24278,180,82641,95638,Shopping,2,9,2,7,9,9,3,4,2,Medium,No,10
13259,Person_958,33,Male,Married,1,9,No,PhD,Sales,1,51438,85006,16611,No,25653,13,15457,38698,Travel,9,4,10,2,7,9,2,8,6,Medium,No,4
13260,Person_959,45,Other,Married,1,3,No,PhD,Doctor,10,37217,19647,2328,Yes,15141,179,42311,77169,Travel,8,10,6,3,9,6,6,7,10,High,Yes,5
13261,Person_960,47,Female,Married,4,6,Yes,Master,Manager,38,50265,67648,19115,Yes,2377,120,135052,23384,Shopping,5,8,5,2,9,5,2,5,9,Low,No,8
13262,Person_961,42,Other,Widowed,3,3,No,Bachelor,Manager,33,91541,7933,9019,Yes,847,35,151958,3512,Travel,2,7,5,5,1,7,2,6,5,High,Yes,5
13263,Person_962,33,Male,Widowed,1,1,Yes,PhD,Engineer,25,5419,48007,16814,No,23754,7,181949,6066,Shopping,6,3,6,2,6,6,1,3,10,High,Yes,3
13264,Person_963,43,Male,Widowed,2,5,Yes,Master,Artist,17,42448,84858,9255,Yes,29983,167,123573,31500,Bills,8,7,10,5,8,6,1,6,7,Medium,Yes,2
13265,Person_964,21,Male,Single,2,10,No,PhD,Engineer,20,95369,25022,18093,No,14380,149,97427,78743,Travel,7,7,7,9,10,4,1,8,1,Low,Yes,6
13266,Person_965,64,Female,Widowed,4,4,No,Master,Teacher,35,7879,79069,5782,No,27452,15,36181,85642,Shopping,8,10,9,2,9,8,2,10,8,High,Yes,6
13267,Person_966,45,Other,Divorced,4,7,No,High School,Teacher,39,56872,13318,1234,Yes,22725,90,164334,79858,Shopping,4,3,7,9,4,6,5,9,9,Medium,Yes,7
13268,Person_967,33,Female,Divorced,0,6,Yes,Master,Manager,21,87947,1564,24877,No,17623,119,132019,54800,Travel,3,2,2,7,2,6,2,3,5,High,Yes,8
13269,Person_968,70,Female,Married,0,10,Yes,High School,Artist,29,25968,50898,5205,Yes,21984,187,131094,63140,Bills,7,9,6,7,9,9,1,8,6,High,Yes,4
13270,Person_969,26,Male,Widowed,0,7,Yes,PhD,Doctor,29,76312,15172,1420,Yes,9524,59,1128,84954,Travel,2,1,9,5,9,7,2,3,8,Low,No,8
13271,Person_970,22,Female,Divorced,4,5,Yes,Master,Artist,7,19778,80884,29204,No,15231,9,79522,2387,Shopping,5,7,7,8,8,6,1,2,4,Low,No,1
13272,Person_971,66,Female,Married,4,4,Yes,PhD,Teacher,33,96340,38603,17152,No,11698,152,163394,56160,Bills,7,4,2,7,3,10,1,5,2,Low,Yes,6
13273,Person_972,42,Male,Widowed,4,7,Yes,High School,Doctor,8,26155,7528,22418,No,10571,30,48929,59241,Food,1,2,3,6,5,7,1,4,10,High,Yes,6
13274,Person_973,65,Female,Single,2,7,No,Master,Artist,19,75632,49782,9596,No,21175,20,81696,73567,Rent,4,2,8,2,2,8,6,5,8,Low,Yes,3
13275,Person_974,62,Male,Divorced,4,6,No,PhD,Artist,39,26452,28444,25019,No,12314,80,115245,1799,Travel,2,8,9,6,3,10,6,6,2,Medium,Yes,9
13276,Person_975,66,Male,Single,2,8,Yes,High School,Doctor,24,81958,81065,19488,No,11429,32,9808,35548,Shopping,6,7,4,2,1,9,5,3,5,High,Yes,5
13277,Person_976,64,Male,Widowed,0,4,No,PhD,Teacher,18,25606,13290,4355,Yes,2365,30,95148,33895,Bills,1,7,9,1,4,10,3,1,6,Low,No,1
13278,Person_977,37,Male,Divorced,0,10,No,Bachelor,Artist,4,75801,10978,19689,Yes,10604,148,183954,90450,Bills,7,5,2,9,5,4,2,4,5,High,Yes,7
13279,Person_978,57,Female,Widowed,0,5,Yes,High School,Doctor,10,42416,22699,17922,Yes,11366,35,21725,80171,Food,3,10,5,5,2,4,0,6,6,High,Yes,10
13280,Person_979,54,Male,Single,1,4,Yes,High School,Sales,14,40534,35779,28506,No,5055,192,72534,40379,Travel,1,8,2,10,3,8,1,2,6,Medium,Yes,3
13281,Person_980,70,Male,Divorced,1,1,No,High School,Sales,7,23342,4307,17715,No,5622,131,39950,45414,Bills,8,2,1,10,6,8,5,2,3,Medium,No,10
13282,Person_981,34,Female,Single,3,8,Yes,Master,Teacher,18,15774,22396,24552,No,16756,67,83576,73071,Food,7,2,5,4,6,10,0,1,3,Medium,No,10
13283,Person_982,44,Female,Widowed,3,1,Yes,Master,Doctor,22,27573,4616,23323,Yes,7783,89,20557,68344,Shopping,2,5,2,8,7,9,6,9,9,High,Yes,4
13284,Person_983,56,Other,Widowed,3,5,No,Master,Sales,26,87685,9377,8261,Yes,1949,131,21825,78591,Food,7,1,7,5,9,9,3,3,3,High,No,6
13285,Person_984,47,Female,Single,1,6,Yes,Bachelor,Doctor,39,36380,24317,13765,No,16628,8,8998,93141,Travel,3,6,8,7,4,5,2,2,3,Medium,No,8
13286,Person_985,29,Female,Divorced,1,6,No,Bachelor,Artist,31,5072,14085,21942,No,10032,29,36080,92201,Food,9,4,2,3,5,6,6,4,2,High,No,4
13287,Person_986,58,Other,Single,3,5,No,High School,Teacher,25,44655,80623,5944,No,24179,114,188869,98303,Bills,8,6,7,8,2,6,5,6,7,Medium,No,9
13288,Person_987,36,Female,Widowed,3,3,No,Bachelor,Sales,26,7254,20879,28011,No,22156,44,146874,4297,Bills,5,7,4,8,6,6,1,1,10,Medium,No,8
13289,Person_988,58,Female,Single,4,5,No,PhD,Artist,18,6382,62542,7126,Yes,11619,3,142239,86479,Rent,7,3,1,3,4,7,1,9,10,Low,No,10
13290,Person_989,41,Female,Widowed,3,8,No,High School,Engineer,28,85511,73919,16864,Yes,16508,68,42407,98752,Food,3,8,3,9,5,5,1,9,4,Medium,No,10
13291,Person_990,45,Female,Single,4,2,Yes,High School,Engineer,38,64481,1602,5263,Yes,12824,22,120283,5008,Shopping,1,7,1,8,7,10,5,8,1,Low,No,6
13292,Person_991,63,Other,Divorced,2,6,Yes,PhD,Teacher,32,16966,11605,20478,No,10945,15,13338,86813,Travel,1,1,5,1,6,6,6,6,6,Medium,Yes,7
13293,Person_992,44,Female,Divorced,1,9,Yes,High School,Sales,18,40483,3752,22551,Yes,1919,21,76289,16820,Rent,2,6,8,8,8,7,0,4,5,High,Yes,8
13294,Person_993,36,Female,Single,3,8,Yes,Bachelor,Sales,36,13904,79420,15300,No,9827,71,149967,71548,Food,8,7,1,4,6,7,3,2,2,Low,No,2
13295,Person_994,32,Other,Single,1,8,No,Master,Sales,18,98928,78558,28072,No,9617,47,178982,22253,Shopping,1,4,9,6,10,4,2,8,6,High,No,5
13296,Person_995,39,Male,Divorced,1,8,No,PhD,Doctor,32,69596,24820,2793,No,9732,189,131029,29202,Rent,5,2,3,10,8,7,3,7,1,High,Yes,7
13297,Person_996,44,Other,Widowed,1,7,Yes,Bachelor,Artist,15,16719,84505,2892,Yes,530,187,109367,29236,Bills,9,10,5,9,4,8,6,4,3,Medium,Yes,8
13298,Person_997,23,Male,Divorced,2,8,No,PhD,Sales,22,81268,24719,1198,Yes,7849,106,65898,67156,Travel,9,9,9,5,7,9,1,3,4,Medium,No,5
13299,Person_998,29,Other,Widowed,0,6,Yes,PhD,Artist,6,15220,18895,24395,No,6929,132,134526,60263,Food,2,7,5,7,3,7,3,6,3,High,Yes,3
13300,Person_999,22,Other,Single,3,2,Yes,High School,Teacher,25,49520,61514,18756,Yes,4349,6,117486,99252,Shopping,7,1,9,1,1,8,0,1,6,Medium,No,6
